target_id,primary_tce,secondary_tce,tce_maxmesd_primary,tce_maxmesd_secondary,tce_maxmesd_secondary_new,koi_disposition_primary,koi_disposition_secondary,fpwg_disp_status_primary,fpwg_disp_status_secondary,label_primary,label_secondary
8128067,1,2,6.464,2.432,-6.464,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8129189,1,2,33.81,-2.149,-33.81,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8143170,1,2,13.4,-2.091,-13.4,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8149484,1,2,1.403,-0.3021,-1.403,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8153747,1,2,0.486,0.4813,-0.486,,,,,NTP,NTP
8160030,1,2,4.134,-33.39,-4.134,,,,,NTP,NTP
8161798,1,3,0.8625,-0.3042,-0.8625,,,,,NTP,NTP
8165617,1,3,2.889,2.949,-2.889,,,,,NTP,NTP
8167938,1,3,1.203,0.2063,-1.203,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8167978,1,2,12.88,-5.242000000000001,-12.88,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8168581,1,2,1.4380000000000002,1.163,-1.4380000000000002,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8173017,1,2,0.2372,0.2583,-0.2372,,,,,NTP,NTP
8174292,1,3,1.859,5.456,-1.859,,,,,NTP,NTP
8174306,1,2,0.7084,0.6706,-0.7084,,,,,NTP,NTP
8176650,1,2,9.501,2.466,-9.501,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8177179,1,2,0.3678,0.2,-0.3678,,,,,NTP,NTP
8177748,1,2,2.418,2.535,-2.418,,,,,NTP,NTP
8179190,2,3,0.3343,0.1688,-0.3343,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8179286,1,2,6.3820000000000014,-0.6811,-6.3820000000000014,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8180020,1,2,2.942,1.778,-2.942,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8180063,1,2,3.318,-0.9375,-3.318,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8181016,1,2,0.6813,0.284,-0.6813,,,,,NTP,NTP
8183389,1,2,23.22,11.42,-23.22,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8193315,1,2,1.311,0.5625,-1.311,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8196840,1,2,0.5697,-0.2125,-0.5697,,,,,NTP,NTP
8197355,1,2,0.4124,0.5635,-0.4124,,,,,NTP,NTP
8212251,1,2,0.7697,0.7744,-0.7697,,,,,NTP,NTP
8222690,1,2,0.9604,0.9468,-0.9604,,,,,NTP,NTP
8223328,1,2,5.138,17.24,-5.138,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8230809,1,2,2.043,0.6675,-2.043,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8231370,1,2,0.4357,0.4366,-0.4357,,,,,NTP,NTP
8240109,1,2,1.156,0.4763,-1.156,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8240123,1,2,1.137,1.545,-1.137,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8240861,1,2,0.4517,0.5892,-0.4517,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
8242681,1,2,2.008,2.329,-2.008,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8258160,1,2,11.35,2.765,-11.35,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8258171,1,2,11.35,15.67,-11.35,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8259177,1,2,4.3180000000000005,3.5580000000000003,-4.3180000000000005,,,,,NTP,NTP
8260818,1,2,0.8991,0.9122,-0.8991,,,,,NTP,NTP
8262223,1,2,0.8105,1.113,-0.8105,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8262409,1,2,0.5056,0.7448,-0.5056,,,,,NTP,NTP
8263746,1,2,5.444,3.464,-5.444,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8263752,1,2,5.444,-0.2656,-5.444,FALSE POSITIVE,FALSE POSITIVE,CERTIFIED FP,CERTIFIED FP,AFP,AFP
8264097,1,2,1.45,-0.6302,-1.45,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8264287,4,5,11.87,24.75,-11.87,,,,,NTP,NTP
8264492,1,2,0.4797,0.4748,-0.4797,,,,,NTP,NTP
8264543,1,2,0.3281,0.3316,-0.3281,,,,,NTP,NTP
8264588,2,3,0.3347,0.1875,-0.3347,,,,,NTP,NTP
8265068,2,4,1.057,1.053,-1.057,,,,,NTP,NTP
8265876,1,2,0.9068,0.9541,-0.9068,,,,,NTP,NTP
8279765,1,2,1.379,0.5581,-1.379,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8282831,1,2,0.4188,0.2066,-0.4188,,,,,NTP,NTP
8285254,1,2,3.776,1.4780000000000002,-3.776,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8292150,1,2,1.128,1.119,-1.128,,,,,NTP,NTP
8295671,1,2,0.4908,-0.1502,-0.4908,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8296467,1,2,6.441,2.854,-6.441,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8308347,1,2,2.173,99.51,-2.173,,CANDIDATE,,POSSIBLE PLANET,NTP,PC
8310243,1,3,0.4407,0.3313,-0.4407,,,,,NTP,NTP
8311534,1,2,2.2230000000000003,1.335,-2.2230000000000003,,,,,NTP,NTP
8312222,1,2,6.859,1.319,-6.859,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8314525,2,3,2.7310000000000003,2.362,-2.7310000000000003,,,,,NTP,NTP
8314801,1,2,27.5,11.8,-27.5,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8315220,2,7,5.074,5.251,-5.074,,,,,NTP,NTP
8322243,2,3,0.3785,0.2752,-0.3785,,,,,NTP,NTP
8322861,1,2,0.2983,0.2992,-0.2983,,,,,NTP,NTP
8324293,1,2,4.598,-1.805,-4.598,,,,,NTP,NTP
8324490,1,2,1.894,2.968,-1.894,,,,,NTP,NTP
8329014,1,2,0.2044,0.1781,-0.2044,,,,,NTP,NTP
8329629,1,2,0.2125,0.2145,-0.2125,,,,,NTP,NTP
8329728,1,2,6.004,-1.621,-6.004,,,,,NTP,NTP
8332007,1,6,0.4427,0.4674,-0.4427,,,,,NTP,NTP
8345358,1,2,4.688,-1.725,-4.688,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8356054,1,2,8.86,10.22,-8.86,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8358008,1,2,5.099,-1.5630000000000002,-5.099,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8358012,1,2,5.1,1.119,-5.1,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8362899,2,3,0.3383,0.3167,-0.3383,,,,,NTP,NTP
8364115,1,2,3.955,1.934,-3.955,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8364119,1,2,3.955,4.3,-3.955,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8365739,1,2,1.192,0.6743,-1.192,CANDIDATE,,POSSIBLE PLANET,,PC,NTP
8374396,1,2,4.811,-1.651,-4.811,,,,,NTP,NTP
8374494,1,2,2.67,1.26,-2.67,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8374499,1,2,2.67,-0.3919,-2.67,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8378634,1,2,1.858,0.5517,-1.858,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8378656,1,2,1.845,1.355,-1.845,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8378922,1,2,18.38,2.166,-18.38,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8379547,1,2,3.017,1.785,-3.017,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8379833,2,3,0.6182,0.7961,-0.6182,,,,,NTP,NTP
8390826,2,6,135.2,0.3938,-135.2,,,,,NTP,NTP
8396259,1,2,0.1781,0.175,-0.1781,,,,,NTP,NTP
8396901,1,2,0.2307,0.2167,-0.2307,,,,,NTP,NTP
8397426,1,2,0.4156,0.412,-0.4156,,,,,NTP,NTP
8411124,1,2,8.058,-0.9195,-8.058,,,,,NTP,NTP
8414159,1,2,5.965,6.966,-5.965,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8414907,1,2,-20.81,21.53,20.81,FALSE POSITIVE,FALSE POSITIVE,CERTIFIED FP,CERTIFIED FP,AFP,AFP
8414914,1,2,-20.81,0.6403,20.81,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8415863,1,2,9.927,9.417,-9.927,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8416523,1,2,0.3438,0.2337,-0.3438,CONFIRMED,,POSSIBLE PLANET,,PC,NTP
8430105,1,3,21.55,-7.22,-21.55,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
8435232,1,2,-2.077,26.9,2.077,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8435232,3,5,-1.825,25.79,1.825,,,,,NTP,NTP
8444868,1,2,1.89,3.089,-1.89,,,,,NTP,NTP
8445775,1,2,0.3813,1.866,-0.3813,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8446738,2,3,0.3781,0.3665,-0.3781,,,,,NTP,NTP
8456774,1,3,1.211,1.226,-1.211,,,,,NTP,NTP
8458207,1,2,1.768,2.359,-1.768,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8458616,1,2,1.875,0.6334,-1.875,,,,,NTP,NTP
8458662,2,3,2.017,1.103,-2.017,,,,,NTP,NTP
8460600,1,2,3.175,1.176,-3.175,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8479107,1,2,0.4063,0.1926,-0.4063,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8481000,1,2,2.99,1.505,-2.99,,,,,NTP,NTP
8481006,1,4,0.9059,1.233,-0.9059,,,,,NTP,NTP
8487805,1,2,0.5365,0.2042,-0.5365,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8488876,1,2,3.408,0.725,-3.408,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8491745,1,2,66.48,2.125,-66.48,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8494783,1,2,-0.9672,3.555,0.9672,,,,,NTP,NTP
8504570,1,2,2.008,1.625,-2.008,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8506388,1,3,0.2656,0.3588,-0.2656,,,,,NTP,NTP
8508126,1,2,0.4938,0.3188,-0.4938,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
8509346,1,2,3.08,2.556,-3.08,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8509694,1,2,0.8478,0.1781,-0.8478,,,,,NTP,NTP
8516008,1,2,0.4359,0.4313,-0.4359,,,,,NTP,NTP
8517859,1,2,0.2569,0.2618,-0.2569,,,,,NTP,NTP
8519253,1,2,2.972,1.733,-2.972,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8523595,1,2,0.4702,0.6719,-0.4702,,,,,NTP,NTP
8524464,1,2,0.1844,0.1781,-0.1844,,,,,NTP,NTP
8527297,1,2,0.1929,0.1969,-0.1929,,,,,NTP,NTP
8539939,1,2,-0.4115,0.775,0.4115,,,,,NTP,NTP
8543278,1,2,3.838,1.4680000000000002,-3.838,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8543279,1,2,3.834,0.4215,-3.834,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8552498,1,3,1.061,-0.3989,-1.061,,,,,NTP,NTP
8552540,1,2,0.5365,0.2688,-0.5365,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8553788,1,2,0.8125,0.3854,-0.8125,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8553907,1,2,-8.697000000000001,-1.0759999999999998,8.697000000000001,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8559589,1,2,88.32,140.9,-88.32,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8559863,1,2,10.74,7.472,-10.74,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8560285,1,2,52.42,-21.07,-52.42,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8560804,1,2,16.76,-1.124,-16.76,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8560840,1,2,16.73,19.43,-16.73,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8560861,1,2,16.74,-1.798,-16.74,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8560867,1,2,0.3542,1.193,-0.3542,,,,,NTP,NTP
8561063,3,4,0.4566,0.5875,-0.4566,CONFIRMED,,POSSIBLE PLANET,,PC,NTP
8565912,1,2,0.5052,0.2686,-0.5052,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8569819,1,2,10.33,5.9129999999999985,-10.33,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8572936,1,2,10.55,19.35,-10.55,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8574270,1,2,9.749,-3.395,-9.749,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8580228,1,2,2.766,2.772,-2.766,,,,,NTP,NTP
8580438,1,2,3.254,2.813,-3.254,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8581232,1,2,1.422,1.833,-1.422,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8581393,1,2,3.739,15.18,-3.739,,,,,NTP,NTP
8581658,1,2,1.7380000000000002,2.263,-1.7380000000000002,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8590527,1,2,0.3616,0.4844,-0.3616,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8591498,1,2,0.4997,0.5,-0.4997,,,,,NTP,NTP
8604993,1,2,3.3310000000000004,-0.6,-3.3310000000000004,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8605074,1,2,15.62,-2.452,-15.62,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8610483,1,2,34.72,16.2,-34.72,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8613594,2,3,1.307,-0.4952,-1.307,,,,,NTP,NTP
8616873,1,2,0.575,0.2813,-0.575,CANDIDATE,,POSSIBLE PLANET,,PC,NTP
8620561,1,2,0.3906,0.2289,-0.3906,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8621348,1,2,5.0710000000000015,1.5730000000000002,-5.0710000000000015,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8621353,1,2,5.0710000000000015,7.954,-5.0710000000000015,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8625821,1,2,18.36,-5.45,-18.36,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8626219,2,3,0.332,0.4914,-0.332,,,,,NTP,NTP
8630254,2,3,0.4167,0.4211,-0.4167,,,,,NTP,NTP
8635938,1,2,13.7,9.776,-13.7,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8639063,1,2,0.6607,0.6811,-0.6607,,,,,NTP,NTP
8645191,1,2,0.4594,0.6814,-0.4594,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8650819,1,3,0.325,0.1717,-0.325,,,,,NTP,NTP
8652360,1,2,0.4813,0.2056,-0.4813,FALSE POSITIVE,FALSE POSITIVE,CERTIFIED FP,CERTIFIED FP,AFP,AFP
8653563,1,2,0.4836,0.5519,-0.4836,,,,,NTP,NTP
8653675,1,2,0.8786,0.8786,-0.8786,,,,,NTP,NTP
8655354,1,2,3.359,-0.4688,-3.359,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8655458,1,2,0.8004,0.4188,-0.8004,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8668810,1,2,232.6,29.89,-232.6,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8673358,2,3,2.068,2.049,-2.068,,,,,NTP,NTP
8682132,1,2,0.3031,0.3949,-0.3031,,,,,NTP,NTP
8686150,1,2,34.11,8.105,-34.11,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8690001,1,2,7.642,10.66,-7.642,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8695779,1,2,4.9060000000000015,-0.4495,-4.9060000000000015,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8700506,1,2,30.09,12.56,-30.09,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8700537,1,2,13.61,-4.155,-13.61,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8700558,1,2,2.167,3.329,-2.167,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
8701099,1,2,2.497,1.819,-2.497,,,,,NTP,NTP
8702921,1,3,8.344,-2.4930000000000003,-8.344,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8703887,1,2,-1.158,6.144,1.158,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8711548,1,2,11.27,3.242,-11.27,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8716028,1,2,0.54,0.6947,-0.54,,,,,NTP,NTP
8719324,1,3,0.2438,1.894,-0.2438,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8737796,1,2,0.8929,0.2167,-0.8929,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8738115,1,2,8.299,13.46,-8.299,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8739906,1,2,-6.559,191.7,6.559,,,,,NTP,NTP
8740898,1,2,1.685,1.431,-1.685,,,,,NTP,NTP
8741677,1,2,1.09,1.366,-1.09,,,,,NTP,NTP
8746310,1,2,3.426,-1.118,-3.426,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8747222,1,2,0.8394,0.7375,-0.8394,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8748280,2,5,8.936,13.37,-8.936,,,,,NTP,NTP
8760135,1,2,62.89,118.1,-62.89,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8760135,3,4,-4.141,131.4,4.141,,,,,NTP,NTP
8773445,1,2,-0.6471,1.213,0.6471,,,,,NTP,NTP
8773948,1,2,16.33,2.207,-16.33,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8779047,1,2,0.613,0.6198,-0.613,,,,,NTP,NTP
8781480,1,2,2.317,8.78,-2.317,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8782561,1,2,0.2908,0.1875,-0.2908,,,,,NTP,NTP
8782821,1,3,0.6517,0.7924,-0.6517,,,,,NTP,NTP
8801343,1,2,1.376,0.4359,-1.376,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8804829,1,2,1.785,1.723,-1.785,,,,,NTP,NTP
8823868,1,2,11.94,-3.923,-11.94,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
8826718,1,2,0.3614,0.3604,-0.3614,,,,,NTP,NTP
8840117,1,2,-0.3313,0.8375,0.3313,,,,,NTP,NTP
8841813,2,3,0.5213,0.4792,-0.5213,,,,,NTP,NTP
8845026,1,2,21.75,35.15,-21.75,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8848271,1,2,3.214,2.754,-3.214,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8849165,1,3,0.4624,0.4662,-0.4624,,,,,NTP,NTP
8868907,1,2,115.0,-4.298,-115.0,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8869892,1,3,0.2512,0.2537,-0.2512,,,,,NTP,NTP
8871494,1,2,0.4621,0.276,-0.4621,,,,,NTP,NTP
8874266,2,3,-14.97,6.0139999999999985,14.97,,,,,NTP,NTP
8878187,1,2,0.4563,2.208,-0.4563,CONFIRMED,,NOT EXAMINED,,PC,NTP
8878681,1,2,1.25,-0.275,-1.25,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8879427,1,2,-3.638,6.644,3.638,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8881883,1,2,2.05,2.37,-2.05,,,,,NTP,NTP
8883727,1,2,1.26,0.2875,-1.26,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8885014,1,3,-7.362999999999999,3.664,7.362999999999999,,,,,NTP,NTP
8891278,1,2,0.2813,1.669,-0.2813,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8892720,1,2,-12.36,8.766,12.36,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8892910,1,2,5.4060000000000015,5.859,-5.4060000000000015,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8905010,1,3,2.084,2.086,-2.084,,,,,NTP,NTP
8905010,4,5,2.109,-0.8281,-2.109,,,,,NTP,NTP
8906045,2,3,-4.707,-4.7,4.707,,,,,NTP,NTP
8906676,1,2,4.106,0.8375,-4.106,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8908102,1,2,0.5292,3.76,-0.5292,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8908977,1,2,0.9808,0.8237,-0.9808,,,,,NTP,NTP
8935352,1,2,5.456,1.832,-5.456,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8937019,1,2,3.757,-1.154,-3.757,FALSE POSITIVE,,DATA INCONCLUSIVE,,NTP,NTP
8937021,1,2,3.757,-0.3313,-3.757,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8940640,2,4,0.8173,0.7995,-0.8173,,,,,NTP,NTP
8948424,1,2,2.51,1.328,-2.51,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8953059,1,2,2.408,4.049,-2.408,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8953257,1,2,1.6130000000000002,0.6759,-1.6130000000000002,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8955709,1,2,0.475,0.1688,-0.475,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
8956706,1,4,-8.378,41.86,8.378,,,,,NTP,NTP
8959769,1,3,1.64,2.021,-1.64,,,,,NTP,NTP
8971432,1,2,0.6198,0.3125,-0.6198,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
8972966,1,2,0.4947,0.1906,-0.4947,,,,,NTP,NTP
8977223,1,2,0.3204,0.1656,-0.3204,,,,,NTP,NTP
8984706,1,2,5.1629999999999985,-0.5517,-5.1629999999999985,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9001468,1,2,5.388,12.5,-5.388,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9001558,1,2,0.3657,0.3683,-0.3657,,,,,NTP,NTP
9002237,1,2,2.175,-0.3667,-2.175,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9005854,1,2,1.894,1.318,-1.894,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9016295,1,2,12.05,2.906,-12.05,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9020199,1,2,0.2687,0.3875,-0.2687,,,,,NTP,NTP
9020426,1,2,0.4583,0.6571,-0.4583,,,,,NTP,NTP
9021047,1,2,31.96,-63.95,-31.96,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9025914,1,2,8.331,2.411,-8.331,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9025922,1,2,8.339,-1.73,-8.339,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9028154,1,2,0.3981,-0.1512,-0.3981,,,,,NTP,NTP
9028474,1,2,6.3279999999999985,-7.928,-6.3279999999999985,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9040983,1,2,3.419,3.23,-3.419,,,,,NTP,NTP
9042357,1,2,7.947,11.62,-7.947,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9047103,1,2,0.2344,0.2358,-0.2344,,,,,NTP,NTP
9048145,1,2,4.336,0.4291,-4.336,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9048161,1,2,4.337,0.579,-4.337,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9050337,1,2,0.7215,0.7409,-0.7215,,,,,NTP,NTP
9051650,1,4,2.8160000000000003,3.692,-2.8160000000000003,,,,,NTP,NTP
9053086,1,2,0.6406,0.9436,-0.6406,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9054553,1,2,0.3295,0.3288,-0.3295,,,,,NTP,NTP
9071343,1,2,0.425,0.4218,-0.425,,,,,NTP,NTP
9071386,1,2,2.35,1.628,-2.35,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9098590,1,2,1.113,0.7492,-1.113,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9101279,1,2,0.8988,0.3594,-0.8988,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9109743,1,2,0.3167,0.2001,-0.3167,,,,,NTP,NTP
9111056,1,2,-0.1688,0.314,0.1688,,,,,NTP,NTP
9116075,1,2,4.699,5.4689999999999985,-4.699,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9118340,1,2,0.5145,-0.15,-0.5145,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9118695,5,6,-4.162,-3.14,4.162,,,,,NTP,NTP
9119405,1,2,4.332,-3.467,-4.332,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9119568,2,3,-28.65,-18.11,28.65,,,,,NTP,NTP
9147229,1,2,0.2142,0.2167,-0.2142,,,,,NTP,NTP
9149789,1,2,0.3531,-0.15,-0.3531,CANDIDATE,,POSSIBLE PLANET,,PC,NTP
9153554,1,2,0.3755,0.1594,-0.3755,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9157908,1,2,2.938,0.9604,-2.938,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9158038,2,5,0.75,1.526,-0.75,,,,,NTP,NTP
9159301,1,2,1.519,0.62,-1.519,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9161118,1,2,0.6597,0.3542,-0.6597,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9164836,1,2,35.6,0.6879,-35.6,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9165393,1,2,0.6675,0.6609,-0.6675,,,,,NTP,NTP
9166826,1,2,0.3968,0.3882,-0.3968,,,,,NTP,NTP
9171234,1,2,4.1,3.372,-4.1,,,,,NTP,NTP
9171801,1,2,1.587,0.4583,-1.587,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9171954,1,2,0.275,0.1704,-0.275,,,,,NTP,NTP
9171954,3,4,0.6094,0.5573,-0.6094,,,,,NTP,NTP
9172506,1,4,-3.971,18.2,3.971,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9174919,1,2,2.942,1.948,-2.942,,,,,NTP,NTP
9175346,1,2,0.5639,0.5639,-0.5639,,,,,NTP,NTP
9178185,1,2,1.497,-0.2625,-1.497,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9178894,4,5,2.0540000000000003,1.857,-2.0540000000000003,,,,,NTP,NTP
9180282,1,2,1.406,1.715,-1.406,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
9181012,1,2,0.5563,0.395,-0.5563,,,,,NTP,NTP
9182617,1,2,0.4737,0.4837,-0.4737,,,,,NTP,NTP
9214712,1,2,9.345,63.11,-9.345,FALSE POSITIVE,FALSE POSITIVE,CERTIFIED FP,CERTIFIED FP,AFP,AFP
9214715,1,2,9.345,-29.5,-9.345,FALSE POSITIVE,FALSE POSITIVE,CERTIFIED FP,CERTIFIED FP,AFP,AFP
